ID_REF,GSM992693,GSM992694,GSM992695,GSM992696,GSM992697,GSM992698,GSM992699,GSM992700,GSM992701,GSM992702,GSM992703,GSM992704,GSM992705,GSM992706,GSM992707,GSM992708,GSM992709,GSM992710
7892627,8.085047469,7.811072942,7.699794973,7.703022431,7.582272822,7.727308758,7.569755233,7.836438546,7.893433157,8.001950463,8.017704987,7.942629226,7.988609904,7.804467445,7.917411,8.014719851,7.566277142,7.95239851
7892628,10.7007918,10.77534104,10.97950062,11.08096242,10.69690841,10.24404069,10.89872181,10.36849885,10.30860879,10.29020447,10.06530966,10.48082266,10.66884867,10.44084296,10.73366707,10.76742706,10.73333533,10.35670996
7892629,7.571602648,6.784095373,7.54223373,7.171136195,7.004385593,7.157662938,7.255728447,7.28538283,6.203609131,6.021859476,5.892646918,7.228370482,7.125540087,7.03237214,6.658216551,6.530551237,7.22439567,6.757578091
7892630,10.03915493,10.16091899,10.72224023,10.59671575,10.14167614,9.231960249,9.94056123,9.325018398,9.687154902,9.392789832,8.458096896,9.160360225,9.3556508,9.153375717,9.404139234,9.21776726,9.662870541,9.741508751
7892631,2.838376011,2.760977781,2.976237453,3.109853978,2.971817897,2.872184135,2.930612679,2.902783552,2.512355334,2.766736382,2.879786933,3.083781511,2.722647054,3.159609109,2.946597984,2.694543843,2.951719994,3.205361435
7892632,4.652301282,4.855119755,5.119606074,5.25347917,5.048505613,5.133361935,5.126891252,4.704649705,3.504327082,4.261554618,4.276510413,4.643865398,4.184226204,4.552555665,5.090301232,3.90613541,5.621957376,4.164222345
7892633,8.334379528,7.717177551,8.463921532,8.401807996,7.45958297,7.810924452,6.912387729,7.722241253,7.345891865,7.792760724,7.582545394,8.66942702,7.629147353,8.384862236,8.015817374,8.310544447,7.448613436,7.645479019
7892634,8.383751184,9.338246473,8.672424148,8.444864797,9.524371663,9.041320855,9.007609067,8.86466693,9.183627993,9.166050459,8.854410034,8.512919893,8.939979798,8.731974356,8.490318603,9.187349965,9.047285713,9.230434157
7892635,9.371154282,9.242042152,9.068721133,8.894591395,8.809373291,8.967285921,8.858697487,9.132439976,8.925368757,9.014902453,9.3416522,9.504243443,9.332271683,9.500864914,8.923811583,9.638051999,9.121114879,8.998487954
7892636,8.444531486,8.99725389,8.228924212,8.688017117,8.987042395,8.546302815,8.621139161,8.943012105,8.782072085,8.914921087,8.957196411,8.644915096,8.890016637,8.5450467,9.243832027,8.701863314,9.212343401,8.777305972
7892637,9.188947852,8.730004713,9.005735214,8.549868598,8.71278739,8.759900573,8.59078001,8.772398646,8.817996766,8.399661297,8.502273032,9.22357868,8.963575037,8.76339066,8.580946306,9.265042787,8.759840658,9.157571756
7892638,2.768970004,2.864761198,2.657295265,2.85638745,2.915503377,2.894311705,2.821391066,2.660341267,2.756672579,2.723386149,2.976734403,2.89579385,2.660034296,3.329403183,2.975453913,2.80892485,2.748135507,2.750056858
7892639,8.525944401,8.261141314,8.822067534,8.521592818,7.633283289,8.581740059,8.478269325,8.066149998,8.196248383,8.085278726,7.764266038,8.456617618,7.676127934,7.068720525,7.452742111,8.3509195,7.953162911,8.518635752
7892641,6.64942918,6.405014043,6.741654178,5.84714348,5.989121577,6.760204061,5.980351533,6.133872972,5.631358242,5.459786366,5.370043176,6.673090637,6.243938875,6.619352712,6.217382496,5.371758569,5.805915574,6.516037879
7892642,9.734915241,9.999116431,9.933949519,10.01831786,10.49712547,9.858109528,9.972777378,9.875591906,10.2529188,10.17870142,10.5336293,9.702893502,9.890318863,10.0595751,10.23825988,10.69958798,10.15591319,10.06558774
7892643,11.1362433,10.79098259,11.01709817,11.13665903,11.083727,10.91401686,11.01068978,10.81246785,10.74004555,10.85064082,10.33876366,10.84324991,10.87609526,10.8389002,11.13110736,10.96939067,10.8591384,10.41183675
7892644,9.371295604,9.303532957,9.678723844,9.600187932,9.637252875,8.805859266,8.940641931,9.105845363,9.241705879,8.837105159,8.292871242,9.1807842,9.40952196,9.577311497,9.144965218,8.689608548,9.325648138,9.313857568
7892645,3.029103593,2.755285232,2.852254984,2.986288017,3.099436167,3.343499632,2.900093662,3.436348419,3.361900264,3.301377919,3.455892458,3.226223671,2.901584555,3.112946683,3.344811499,3.132952698,2.965316987,2.891709737
7892646,3.181410787,2.69917709,2.898198113,2.768158346,2.985250481,2.939715007,3.16173138,3.315341444,2.860839227,3.833102919,2.997281422,3.222452749,3.031684613,2.847913278,2.85416992,2.721348226,3.421897546,3.119511389
7892647,7.120393895,6.657671212,7.084357052,7.800054762,5.743101676,6.321378978,5.927500418,6.466496369,6.684566073,5.768615066,6.194680239,6.687948656,7.160451945,7.173551943,6.232222511,6.356581887,7.321425595,6.223120685
7892648,10.31216058,9.733452515,10.08808383,10.10908954,9.793509819,9.932954456,10.28883625,9.883017849,9.793646217,9.703201068,9.514695197,10.03166277,9.78299512,9.473572047,9.887939291,9.683504783,9.600570263,10.0502349
7892649,5.413615123,5.27304227,5.25489335,4.938566543,4.715542273,4.699773868,5.095438111,4.86533084,4.803660349,4.437389917,5.521414316,4.812099729,4.597100179,5.195581423,4.52926397,4.830764763,5.418830843,4.635339892
7892650,12.7325504,12.67291525,12.72547949,12.68922837,12.61905128,12.48874279,12.66653628,12.57896838,12.55239809,12.64511851,12.78541956,12.6016949,12.5250905,12.57916192,12.69346019,12.74757022,12.68417958,12.72325749
7892651,2.87242142,2.883122437,3.171574309,3.313668841,3.118155517,2.790536302,3.306355895,2.782140864,3.25359966,2.844957066,3.111534387,2.991703539,3.021088975,3.197648034,3.378653693,2.819247295,3.23304831,2.940985883
7892652,10.93959504,10.83755473,10.80548651,10.85658896,11.10948158,11.04594003,11.0040935,10.83990807,10.98079443,11.13556368,11.1086082,11.01453205,10.82083085,11.19268991,11.04777177,10.75422737,10.86745768,11.11102606
7892653,3.049280658,3.30981653,3.015065495,2.965394508,3.498792451,2.958497066,3.348959059,3.170304897,2.938655583,3.632135575,3.117633519,3.058266712,3.368508352,3.299061607,3.19326702,3.571093195,3.57208658,3.026005371
7892654,8.568961601,9.092474501,9.236100322,9.119957534,9.492844826,8.939529772,9.068568587,9.109796313,8.849882285,8.842194674,8.603954243,8.916293718,9.416645928,9.193654349,9.070148362,9.148286906,9.865723288,8.822874828
7892655,3.626228804,3.751568342,3.992636149,4.214958986,4.013265053,3.668953496,4.040768525,3.908179543,4.238516385,4.153078569,4.049531134,4.745408852,3.955880429,4.446003009,3.530310963,4.30287449,4.402329431,4.364647232
7892656,3.289544152,3.158788011,3.610499046,3.784795824,4.231886393,3.833053019,4.585221736,3.92651254,4.234188383,4.50977938,3.785994218,4.178990879,4.461453601,4.731775769,4.270510084,3.861976903,4.03186367,3.863802296
7892657,3.216118951,3.233231864,3.308673756,3.425578459,3.395421138,3.473527389,3.492076544,3.692086188,3.503927263,3.020280859,3.2392401,3.509414862,3.343326755,3.558596738,3.34355325,3.308451163,3.35243342,3.337381929
7892658,3.013902879,2.840957384,3.209742239,2.782442959,2.875502897,2.922352408,2.80247793,3.415606263,3.253648545,2.913517505,3.31120106,3.098577625,2.770587642,3.104894518,3.228737078,2.806160397,2.660054506,3.099684095
7892659,4.173822395,3.069708591,3.297595096,3.448731874,3.280263545,4.229716568,3.678848371,3.273291036,3.114499842,2.929254187,3.313515419,3.481395485,3.877424191,3.13657496,3.373677955,3.530556737,3.801743157,3.687723729
7892660,2.753624273,2.713451421,2.507305109,2.572963914,2.34184128,2.539917867,2.503235953,2.340904164,2.315579361,2.34977117,2.80531451,2.799489528,2.687094544,2.641745134,3.256577732,2.538116238,2.571382592,2.685271148
7892661,10.42242442,10.20550022,10.50282706,10.52026435,10.22605053,10.21452187,9.96734576,9.943840208,9.999456361,9.572143875,9.491554254,10.17793379,9.938013061,9.866000438,9.931232787,9.922049765,9.992174459,9.954759073
7892662,9.72217752,9.602467217,9.785684408,9.551319368,9.269720669,9.771446038,9.504715715,9.199497133,9.46159765,9.47686824,9.064405025,9.711621478,9.421015173,9.342073272,9.404960461,9.205164642,9.140790826,9.605024801
7892663,11.7143404,11.49018863,11.82222997,11.83818958,11.81571839,11.59893628,11.66369635,11.62582611,11.753699,11.73646672,11.27911965,11.73282939,11.35016897,11.18311954,11.43349946,11.64495109,11.57088325,11.73210769
7892664,6.99091516,6.674158559,6.693414363,6.302551908,7.179300208,7.189906072,7.173859434,6.786917014,7.24400926,7.209955396,6.078860241,6.850023723,6.89498848,7.373153739,6.772239191,6.974317642,6.48227418,5.943432154
7892665,6.262438319,6.310779644,6.197899892,6.264017739,5.967484505,5.720537613,5.3388799,5.926521081,4.956252714,6.119327537,6.357081441,5.768958507,6.241192666,6.816322667,5.977906632,5.972182653,6.365462408,6.241289015
7892666,4.027500736,3.647903593,3.874000055,4.342858094,3.446766239,3.84574938,4.564934785,3.259348688,3.304388408,3.933893386,3.367733069,3.216242149,3.274998741,2.771998047,3.100572859,3.14084144,3.536586579,3.336887589
7892667,9.368529667,9.280825737,9.203814547,9.013944274,8.513349919,9.217975885,8.817292805,9.382345697,9.572066955,9.624406347,9.623859161,9.774414372,9.733733006,9.137889181,9.165898351,9.149653418,9.202354986,9.49883398
7892668,10.74080965,10.32607618,10.75510653,10.90785238,10.75434835,10.84131052,10.96773936,10.61973421,10.31146575,10.728046,10.06638741,10.13563686,10.21650715,10.01696661,9.98161543,10.32838932,10.25946786,10.46862589
7892669,6.291007596,7.424901811,6.776023772,7.035747532,7.140048617,7.060410568,6.401901753,6.906320484,7.584712932,6.977266297,7.422782425,6.43754275,7.123099424,6.429688263,6.830459836,7.653079657,6.800080125,7.388842492
7892670,8.59442642,8.119904813,8.561189233,8.60723114,8.399288197,8.492962856,8.061316289,8.432722382,8.513249862,8.901278858,7.839431497,8.694205579,8.407531021,8.048104342,8.304410309,8.094544243,8.229914373,8.408551379
7892671,4.157696871,4.29227601,4.658774825,4.995641142,5.227516805,5.487589901,5.551978035,4.213107912,5.063346514,4.522433939,4.361068893,4.800317069,4.263202823,4.692299862,4.457159648,4.354572395,5.176835575,4.454500247
7892672,6.324726931,5.077852209,6.24636008,5.819055837,5.121701028,5.621025939,6.074514604,4.875795316,5.392990562,5.251059578,4.506281976,5.008920142,5.223505527,4.123841713,4.510288921,5.076748772,5.803500113,5.19390034
7892673,5.375214682,6.28524244,5.978958139,5.973864699,6.110122402,5.695369211,6.202799954,5.166577353,5.746404981,6.441718517,5.871113801,5.57541532,6.607919305,6.327622021,5.347422734,6.090522924,6.420354831,6.309465877
7892674,8.439318326,8.10135664,8.947716857,8.680408086,8.963411758,8.489465952,8.496126799,8.185583003,8.663622986,8.77083241,7.98186655,8.639457376,8.382598978,8.862295409,8.735261479,8.306038403,8.308248599,8.740136996
7892675,4.87832579,4.984703906,5.43417124,4.969486368,6.110459429,6.01508445,6.573934178,6.022060557,5.939085163,5.642348071,4.868831168,4.964601014,4.661904508,5.005387639,5.346055666,4.260448633,5.242398291,4.03418102
7892676,5.000557587,4.837821082,5.455854913,5.137491783,5.025827347,4.634662016,5.809035982,4.048345957,4.776455415,4.53783101,3.753626118,5.497830933,4.465275474,4.890170557,5.207213668,4.092931367,5.151116652,4.518378419
7892677,10.30144216,10.68541636,10.49542089,10.49339889,10.96765696,10.58223546,10.84164329,10.42921518,10.7200131,10.65487799,10.76594967,10.4531489,10.6285234,10.69955744,10.65241779,10.69501395,10.78526605,10.85267328
7892678,7.976780737,7.956378249,8.052197356,8.0720434,7.507820458,7.289554407,7.475119843,7.368372922,7.35531265,6.779214427,6.267242218,7.408572147,6.952242075,7.330224855,7.231870868,6.74042186,7.160577476,6.786331063
7892679,5.184631893,4.871274263,5.282466268,5.340670767,5.339496443,4.71164446,5.25112455,4.744382431,4.451962491,4.926195412,4.713482168,4.882722573,4.611121048,5.251255949,5.183416374,4.391571946,4.89555604,5.373037437
7892680,9.533087855,9.782278277,9.560684523,9.516212312,10.23133294,9.804510083,9.793139656,9.747508277,9.726059337,9.883456072,10.12170969,9.534305332,9.961574631,10.29289454,10.40860708,9.807129287,9.89443965,9.983803974
7892681,7.273336675,7.642129624,7.009015705,7.136071496,6.999271622,8.032659079,7.657700834,7.875938161,7.500067866,7.959766959,8.023323985,7.654706657,7.631533313,7.191179671,7.393484858,7.12968702,7.280807041,7.475850794
7892682,3.558553003,3.763889842,3.897575125,3.334643384,3.960945904,3.118179812,4.64464529,4.074092246,3.103706336,3.481574835,3.647080588,3.885452462,3.565644676,3.90939963,4.137503668,2.935745045,3.943246204,4.352798973
7892683,6.427715825,4.506335112,6.057349093,5.358154698,5.112728571,5.703679828,5.016470674,5.566487254,3.524823109,5.300560167,5.176871016,6.054265375,5.379325089,5.353012249,5.266264932,6.052454836,6.624329886,4.925710156
7892684,9.705078593,9.768047934,10.14187994,10.10050558,9.874376619,9.229604046,9.593107842,9.263578037,9.237980282,9.340786701,7.987444119,9.642115058,9.4899582,9.54702247,9.477811934,9.160283115,8.993895206,9.767947947
7892685,4.734317468,4.963906348,5.100224311,4.845303761,4.773944148,4.522364139,4.783665348,4.949152698,4.278457579,4.55028688,4.824442909,4.633176363,4.602191703,4.564861284,4.765256961,4.821845623,4.690307627,5.120779362
7892686,7.283411236,7.586450829,7.372335627,7.156805789,7.082640381,7.067253954,7.406482893,7.405945341,7.316411735,7.092171223,7.821322021,7.225216484,7.293516508,7.244811664,7.435213246,7.562750914,7.087622863,7.276902971
7892687,7.784909704,6.929003514,7.560547195,7.271753061,7.419257016,7.128041152,7.377634449,7.476704393,7.67877188,6.741463479,6.764072157,7.259193989,7.235053825,7.328375558,7.394997025,7.217693503,6.855899741,6.834692867
7892688,8.245674687,7.684840254,8.236550394,8.588962251,8.620486488,7.1606531,8.177625187,8.506001653,8.215726719,8.382506586,7.310757693,8.308324347,8.174921985,8.401646045,8.298996759,7.780500716,8.349787206,8.419776116
7892689,5.865959665,4.546112031,5.939487532,4.976773773,6.567271565,5.293033487,6.612385593,6.335022539,6.547374907,5.385766353,5.567448655,6.122476991,5.372529495,6.117093098,5.803394493,5.237070675,6.566586236,5.896593224
7892690,4.614184383,3.686843341,4.406786576,3.938381877,3.819144011,4.786491513,3.898804663,4.543184263,4.04104354,3.673368473,3.987244661,4.380059307,4.199129939,3.347618155,3.679253486,4.627610023,4.243395122,4.215312235
7892691,3.351574781,2.808550125,3.577720187,3.414210622,3.378386669,3.232042187,3.553898112,3.26576544,3.086767018,2.922337369,3.174785232,3.262564426,3.310436954,3.581467291,3.896547193,3.096274046,2.91858192,3.171730748
7892692,8.658576001,7.739566558,7.644192399,8.163972872,7.828487419,8.158514847,7.574071503,7.844555695,8.142506573,8.310939195,8.03922472,8.241481516,8.36948274,8.243986832,8.288428996,8.085156966,8.114000995,8.054268406
7892693,7.957248002,8.479949226,7.717558696,7.537517244,7.63112404,8.148425026,7.865095173,7.915339865,8.376490053,8.229565243,8.166852438,8.170821615,8.356678102,7.649498325,8.009335032,8.294248411,7.825638221,7.82689307
7892694,7.505670035,6.659854133,6.99913641,6.809775021,7.194713054,7.116887267,6.654914271,6.995606435,6.916177601,6.874478783,6.927196813,7.251045954,6.39702121,7.088182196,7.3080372,7.001794374,6.672380914,7.050191592
7892695,4.166196716,3.085012284,4.069968318,4.076041691,3.913864541,4.545494102,4.250456352,5.017440677,4.065757711,4.303335774,4.21586669,4.622715642,4.079111915,3.276083741,3.969580767,4.124390688,4.245837792,4.522181003
7892696,6.234489294,5.954565599,5.425207976,6.409564388,6.84727561,6.761869964,7.433235829,6.463595305,6.38036551,7.192433776,7.189147824,6.914948975,6.877426856,6.923253109,7.000002176,6.901605055,6.715422654,7.21653877
7892697,7.797644835,7.287349241,7.164474006,7.026221421,7.154173756,7.392791572,6.656347221,7.273981025,6.924276907,7.521257115,7.198997847,7.500579577,6.756983638,7.423385529,7.10803134,6.943155233,6.864749998,7.49986064
7892699,7.261527287,5.061720289,7.190354276,7.004391878,6.002875385,6.634289266,6.72721488,5.215909341,6.059839205,5.770957374,5.471003923,7.440513323,6.461187218,5.909192576,7.04496267,6.83171807,6.596027094,6.000182268
7892700,5.21610033,5.231965566,5.494062905,5.712053719,5.977437811,5.307199212,5.08216972,5.544602731,4.900305542,5.473316175,4.925221269,5.457433529,5.121558563,4.853686497,5.39546185,6.12555002,5.828216634,5.197171804
7892701,10.71872828,10.78370511,11.12513003,10.9349997,11.03755181,10.58882845,10.76360923,10.63861924,10.69558469,10.8659302,10.33527737,10.76862266,10.52888677,10.62648321,11.10926992,10.46554125,10.60971647,10.63435142
7892702,7.178096145,6.49571766,6.914845003,6.871600885,7.129489909,6.962463987,6.991731877,7.460578092,7.301677322,7.193608376,6.664362979,7.144268816,7.512607806,6.540415738,6.932696812,6.878569572,7.878637407,6.859644193
7892703,7.645444243,7.123230564,7.376578737,7.250629851,7.523497547,7.629550926,7.498387291,7.281060537,7.635041896,7.697484764,7.736117986,7.679491954,7.353976108,7.545108641,7.276222833,8.107584137,7.085755208,7.806155375
7892704,12.55775818,12.3051109,12.53772553,12.48281868,12.39685748,12.45086647,12.52525167,12.36090242,12.53968892,12.42295365,12.32975338,12.54354499,12.21634635,12.12900866,12.32493658,12.61975422,12.33926692,12.292108
7892705,6.423546875,5.866127425,6.060733216,6.600993192,5.83550386,5.421913135,5.781648974,6.340263116,5.365295059,6.645460834,5.781727166,7.05789816,6.321252652,6.838034258,6.548797265,6.194020486,6.248394491,6.542507123
7892706,8.456869293,8.032169256,8.606545375,8.012071748,7.964555567,8.018240029,7.977199895,7.523974994,7.749517393,7.991449019,6.853629014,8.423061097,8.329164584,8.066420215,7.818030318,8.457148781,7.974582485,7.928676062
7892707,11.08271121,11.00819584,11.18818799,11.26058661,11.19070258,11.30000661,10.85363658,10.79036644,11.358858,11.16231235,11.16457798,11.21668804,11.29938809,11.18397125,11.02450365,11.56504074,11.36258666,11.15932442
7892708,5.192952526,5.522409635,5.829779793,5.910159954,5.470843632,5.289333943,5.940224691,5.590313642,5.6981052,5.479725225,5.315098736,5.960485791,5.345639746,5.289532215,4.729608916,5.61663802,6.104334245,5.749718365
7892709,3.855115274,3.85612437,4.430553085,4.026265928,3.926386801,4.212962374,4.639686043,3.715947159,3.338360295,3.646271784,3.203427326,4.421873552,3.31916568,3.711225497,4.065507805,3.436301988,3.197864376,3.608208551
7892710,4.949084971,5.370318649,4.376535711,4.471993092,4.927363518,5.450771601,4.593041773,3.867476234,5.133935352,5.23034388,4.480441138,4.961042528,4.430209937,4.581139254,4.967793057,3.83850113,4.909355121,5.52259112
7892711,7.673453231,7.516627869,7.766304022,7.199540121,6.700879265,7.48437747,7.67147133,7.558645087,7.179837308,7.910577116,8.323562397,8.786727339,8.932125556,8.685751006,8.417206276,8.559649659,8.084210086,7.62409057
7892712,8.271685095,8.287682173,8.372572927,8.635092675,8.613519962,8.355956501,8.389382347,8.587866264,8.351288728,8.545011181,8.346737103,8.551658835,8.868877536,8.733423358,8.518684655,8.808518411,8.863525397,8.4473644
7892713,9.028338219,9.626031385,9.484471724,9.707712743,9.640697743,9.626312524,9.829189563,9.946254107,9.644427921,9.830577699,9.951759855,9.572583075,10.06558933,9.656392048,9.77673526,9.490174513,10.06915469,9.738324416
7892714,3.260505347,3.294911667,4.14947643,3.711405105,3.587466971,3.814572589,4.15060237,3.703797167,3.351116364,4.180944123,4.033900276,3.700075823,4.019409266,3.791049959,3.108428925,3.654987093,5.107676445,3.560537051
7892715,2.989534975,3.048138833,2.962332872,2.85852739,3.444971138,3.015746811,3.867950405,3.183359601,3.503464447,3.14918026,3.408165051,3.325046177,3.366169423,3.131421679,3.618419584,3.414468341,3.368671128,3.492823909
7892716,8.000862369,7.102535238,7.854535388,7.88346351,8.042812917,7.309052507,7.980772384,6.928051318,7.694706417,7.679968072,6.39105873,7.727619829,7.072476591,7.670057843,7.191406614,6.862051066,7.85545619,7.370000807
7892717,7.088401276,6.461480808,6.780704675,6.045917478,7.014095682,7.016995024,6.789176296,6.546463045,6.531154582,7.005203614,6.167513233,6.534906047,6.971766167,6.944851167,6.309734773,6.153381263,7.024371575,6.932236142
7892718,5.030265592,6.105440537,5.417427671,5.208094722,5.171185495,5.396534682,4.890187949,5.446046961,5.229407976,4.715465556,5.732829678,6.08099047,6.182277321,6.503193422,5.241907378,6.405629436,6.445369301,5.741492606
7892719,9.222756266,10.18570068,9.715195042,9.524821592,10.30741353,9.76903047,10.06230744,9.612083367,10.26131942,10.12266371,10.17980164,9.226555813,9.936220495,10.06624768,9.469982051,10.03047519,9.972442283,10.0006245
7892720,9.135759387,8.989081771,8.726376435,9.39146402,10.11547276,9.727787771,9.947546567,10.15423055,9.653759616,10.33274447,9.541514327,9.620832,9.713683734,9.857516089,10.24179505,9.261147886,9.499742973,9.445236628
7892721,9.148142944,9.773208091,9.545606671,9.376842924,10.39586041,9.857206334,10.10570178,9.767039391,9.874338874,9.997968538,10.03967648,9.503449693,9.752805782,9.832346495,9.782456162,10.08703697,10.06654563,9.860257901
7892722,2.776158928,2.756060015,2.594343055,2.511363595,2.623947056,2.976435446,2.835485459,2.642385373,2.677995357,2.423675452,2.622321179,2.758194319,2.824036833,2.725644694,2.691835679,2.705121604,2.673570937,2.673570937
7892723,3.932419048,4.400510758,4.004351282,3.604181566,4.082245863,3.443687038,3.077567195,5.220474893,3.837985618,4.604729075,3.939196881,4.970764463,3.638937545,4.456722342,3.493024492,3.205088259,5.226597857,5.222171943
7892724,6.371136941,6.317625658,6.111938857,5.984803646,4.801152028,5.346167576,4.624910875,5.085797112,4.970003248,5.550368312,6.183952377,5.074200564,4.886464387,4.136575143,4.752428515,5.396949556,6.393420066,6.19830956
7892725,4.992153883,4.209820204,3.376851948,3.874136608,3.44068182,3.212269402,4.434790168,4.185258029,4.509891994,2.481578763,4.101515793,4.320155417,4.540107813,4.527712973,3.851575329,3.952328162,3.894736666,4.669196108
7892726,5.139721104,5.624808949,5.00247722,4.634998981,6.005118904,5.996711894,5.768856512,5.943150112,5.255660309,5.330343319,5.816032059,5.257780387,5.289379866,5.67158884,5.157171785,5.804381677,4.986864234,6.429758477
7892727,4.746046627,3.982844501,4.750162668,4.194886992,4.332650643,4.126053998,5.120742888,5.109988218,4.860187132,3.896198383,3.51943151,4.851394655,4.339403062,3.900220026,4.188000929,3.735922069,4.698624767,4.116324075
7892728,4.351097942,3.941830941,3.660031808,3.824203728,3.911613154,3.534293023,4.906428236,3.719334265,4.411887785,3.98643172,3.596521975,4.703778256,3.881227374,3.998398585,4.197846746,3.977422037,3.61927852,4.194115542
7892729,5.596173721,4.92640346,5.560522056,4.885067957,5.263991011,5.489941106,5.78840821,5.52500157,5.604362196,5.073692827,4.748241138,5.70081797,6.092970904,5.771917038,5.330434526,4.568071385,6.286492967,5.56806385
7892730,3.99805236,3.427509719,4.244210833,3.562891581,3.742563871,3.014120577,4.160847569,4.12884867,4.654310918,3.178795169,3.387361347,3.91154682,4.286245648,4.815937662,3.916875211,3.618306664,3.714094107,3.321422682
7892731,6.376399061,4.893606908,5.011475462,5.464564019,5.750918689,6.481918683,6.204488443,5.977573021,5.143089697,5.724878451,4.838958662,5.996473357,4.564011073,5.771266445,5.0930863,3.775712775,5.199586863,5.622842732
7892732,4.164042472,4.011112968,6.342190879,4.859876361,3.255625688,3.631916971,4.040351967,4.135168389,4.091043488,5.504871831,3.704972648,3.489556548,3.491204026,4.670217338,2.791016848,2.487704308,2.917668076,2.917668076
7892733,5.221959888,4.050126077,4.106901597,4.716325893,4.295542441,4.82140277,4.880051863,4.055768877,4.902834301,3.359437735,3.912466457,4.767643753,5.202616136,5.51295938,3.976954733,3.803748183,5.129143947,4.652134753
7892734,5.624855328,4.979039057,5.933074254,5.217006974,5.433723425,5.600429534,5.025791612,5.670558516,5.502699373,5.586008628,5.237863042,6.74583646,5.650886745,6.486259297,5.723732179,6.332457286,5.649660202,4.867577588
7892735,3.420815393,3.693551936,4.047342978,4.187623864,3.745267115,3.377907542,3.610116148,3.995516723,2.500201728,4.402124324,4.003461424,4.848340486,4.176137812,4.920027776,4.365556873,3.932094376,5.295342879,4.080919869
7892736,5.268570485,6.061801489,5.374099636,5.417735317,5.574503161,5.101769241,5.711832417,5.459936142,5.471866595,5.313536464,5.868662857,4.660393102,5.841959697,5.233146701,5.54712826,4.957791233,6.016242762,5.99596641
7892737,5.231585082,4.676543922,4.725846587,4.696288622,4.692195183,4.739262585,4.854299472,5.130552291,5.032187236,4.907431458,4.053842835,5.281097266,4.292110986,4.710089977,3.895257805,4.633738502,4.086448511,5.109248342
7892738,6.342538779,7.410424033,6.907642298,6.645297099,7.438759271,7.081923627,7.40840811,7.014722764,8.196841358,7.358944472,7.911489661,6.345754004,7.031727728,7.099640164,7.120780413,7.531264875,7.039440298,6.338209172
7892739,4.099091959,3.857124291,4.133554108,3.498530381,3.989701073,3.815333275,4.005035362,3.99966857,4.833056668,4.873471946,4.037389324,4.711632769,4.369440139,3.808932198,4.508194025,4.170240823,4.84730964,3.746798849
7892740,5.276809884,5.636599499,6.33285963,5.848833977,4.673702364,6.438145353,5.593877885,5.551445172,6.708954015,7.362778751,5.587264045,6.572629089,5.147750183,6.47660048,3.452485363,4.714646852,4.397046451,6.064719229
7892741,7.348176324,6.803555698,7.301028644,6.593953958,7.364167078,6.894790838,7.146056993,7.024646496,6.976329565,7.122677999,6.822380524,6.907566454,6.798048706,7.067184081,6.717437825,7.218851344,7.20755736,7.122927377
7892742,8.734139018,8.458712248,8.664966463,8.814214158,8.802650256,8.76786661,8.668449795,8.607912911,8.323954324,8.408801239,6.886620264,8.017981088,7.644876435,7.126225381,7.962914575,7.490534391,7.123912176,8.394972697
7892743,3.339510861,3.046167608,2.957746694,3.065058295,2.967300544,2.965235763,3.355861631,2.968898838,2.953633334,2.844570238,2.919081184,3.145311528,3.137263522,3.19045596,3.088133344,3.088236001,3.170511602,2.733618461
7892744,6.786591047,6.337907334,8.103592864,7.767420569,7.382888381,7.217622941,7.413189872,7.126730038,6.785496594,7.314015663,7.148608523,7.333970416,7.569083292,7.661611693,7.379123553,7.726192253,7.386479837,8.121193779
7892745,9.210521727,8.860696393,9.397443061,9.352990836,9.360572972,8.831504638,9.366961773,9.059516384,9.064730575,9.01055187,8.746256587,9.03095,9.198531313,8.86269327,9.072763908,8.956967426,9.409322157,9.090168716
7892746,2.950085053,2.83516408,2.827208258,2.992740466,2.986259129,2.953772494,3.13985317,3.008385489,2.775584113,3.318816232,3.015783362,2.843422871,2.785127759,2.728358756,2.673119964,3.005972379,3.00156545,2.864429684
7892747,8.072264564,8.096835653,7.633352488,7.965368297,7.262828973,7.607050845,7.547642554,7.871661225,7.329712782,7.595956574,7.547914414,8.075429205,7.801356977,7.507463758,7.786979119,7.882383567,7.801787943,7.183382876
7892748,9.645031933,10.3005584,9.823693091,9.910844371,10.64194904,10.02835015,10.17953228,10.31975062,10.23392085,10.24830091,10.14846694,9.88415909,10.13085608,10.12955154,10.22868266,10.16961575,10.19394112,10.33550372
7892749,5.678777066,4.687422933,6.044230223,5.426647517,6.079373017,5.780840487,6.854194913,4.737734527,6.280315833,5.937101344,4.598730677,5.579048569,5.186335495,5.104165152,4.947828553,5.172463615,5.642774479,5.64655752
7892750,5.318167113,4.852286158,5.568483526,5.12688734,5.520922593,5.529555267,6.191424472,5.348731204,6.651583735,5.491275522,5.148993887,5.554315924,6.103753427,5.097055909,5.574859229,5.539398123,5.95308075,5.244655737
7892751,8.053384006,8.60283196,8.269672224,8.030730949,8.240226203,8.279776836,8.101339834,8.453698943,8.317521395,8.101532502,9.166636209,8.155914269,7.660215099,7.929782831,8.110738062,8.761391597,8.124210372,8.659230501
7892752,3.285816112,3.376334264,3.063998693,2.945919845,3.483885952,3.036200018,2.860621303,3.548612894,2.981295602,3.243957485,3.387471559,2.689865839,3.067114566,3.590562323,2.875313464,3.150933985,3.098356839,3.234745825
